timestamp,voltage_v,rssi_v,free_memory_bytes,pwm[0],pwm[1],pwm[2],pwm[3],pwm[4],pwm[5],pwm[6],pwm[7],pwm_disarmed[0],pwm_disarmed[1],pwm_disarmed[2],pwm_disarmed[3],pwm_disarmed[4],pwm_disarmed[5],pwm_disarmed[6],pwm_disarmed[7],pwm_failsafe[0],pwm_failsafe[1],pwm_failsafe[2],pwm_failsafe[3],pwm_failsafe[4],pwm_failsafe[5],pwm_failsafe[6],pwm_failsafe[7],pwm_rate_hz[0],pwm_rate_hz[1],pwm_rate_hz[2],pwm_rate_hz[3],pwm_rate_hz[4],pwm_rate_hz[5],pwm_rate_hz[6],pwm_rate_hz[7],raw_inputs[0],raw_inputs[1],raw_inputs[2],raw_inputs[3],raw_inputs[4],raw_inputs[5],raw_inputs[6],raw_inputs[7],raw_inputs[8],raw_inputs[9],raw_inputs[10],raw_inputs[11],raw_inputs[12],raw_inputs[13],raw_inputs[14],raw_inputs[15],raw_inputs[16],raw_inputs[17],status_arm_sync,status_failsafe,status_fmu_initialized,status_fmu_ok,status_init_ok,status_outputs_armed,status_raw_pwm,status_rc_ok,status_rc_dsm,status_rc_ppm,status_rc_sbus,status_rc_st24,status_rc_sumd,status_safety_button_event,alarm_pwm_error,alarm_rc_lost,arming_failsafe_custom,arming_fmu_armed,arming_fmu_prearmed,arming_force_failsafe,arming_io_arm_ok,arming_lockdown,arming_termination_failsafe
1000962926,0.065000005,1.338,1480,1636,1587,1656,1503,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1001991729,0.065000005,1.33,1480,1440,1776,1795,1467,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1003015484,0.067,1.544,1480,1756,1434,1523,1709,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1004036721,0.065000005,1.5380001,1480,1578,1603,1711,1517,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1005047981,0.065000005,1.5530001,1480,1708,1522,1572,1704,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1006056660,0.07,1.3160001,1480,1766,1413,1648,1597,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1007065447,0.062000003,1.5220001,1480,1749,1475,1862,1412,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1008076714,0.067,1.5760001,1480,1796,1409,1555,1790,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1009100430,0.055000003,1.5580001,1480,1541,1658,1747,1599,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1010119206,0.065000005,1.5460001,1480,1388,1681,1900,1217,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1011140411,0.062000003,1.291,1480,1888,1346,1571,1712,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1012159121,0.065000005,1.524,1480,1758,1591,1462,1776,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1013172968,0.062000003,1.3330001,1480,1691,1591,1549,1538,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1348,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1014184207,0.060000002,1.3360001,1480,1653,1603,1849,1392,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1280,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1015200463,0.065000005,1.309,1480,1604,1537,1529,1750,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1016224176,0.060000002,1.3360001,1480,1733,1450,1608,1598,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1017232953,0.065000005,1.5330001,1480,1899,1374,1459,1788,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1018259233,0.065000005,1.3310001,1480,1740,1410,1447,1786,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1019268005,0.07,1.35,1480,1749,1501,1556,1699,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1020281593,0.067,1.531,1480,1592,1373,1585,1450,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1021308079,0.062000003,1.5280001,1480,1732,1524,1724,1725,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1022334252,0.065000005,1.554,1480,1459,1724,1850,1496,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1023345382,0.065000005,1.5500001,1480,1800,1468,1636,1642,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1024371579,0.062000003,1.33,1480,1732,1511,1715,1576,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1025397898,0.065000005,1.539,1480,1647,1562,1724,1445,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1026406682,0.065000005,1.322,1480,1604,1634,1764,1459,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1027415452,0.065000005,1.5640001,1480,1861,1411,1515,1741,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1028434097,0.062000003,1.5200001,1480,1753,1528,1608,1664,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1029442868,0.072000004,1.547,1480,1760,1523,1544,1646,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1030456764,0.065000005,1.3010001,1480,1573,1642,1717,1558,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1031477991,0.065000005,1.296,1480,1500,1698,1851,1459,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1032494166,0.060000002,1.33,1480,1495,1754,1765,1623,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1033502846,0.065000005,1.3180001,1480,1574,1708,1862,1521,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1034521681,0.065000005,1.531,1480,1404,1819,1900,1445,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1035532916,0.065000005,1.345,1480,1439,1792,1712,1566,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1036544107,0.065000005,1.292,1480,1388,1880,1872,1425,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1037557965,0.065000005,1.317,1480,1621,1656,1660,1662,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1038579160,0.067,1.5400001,1480,1778,1468,1529,1734,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1039600376,0.065000005,1.5320001,1480,1673,1627,1573,1651,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1481,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1040624150,0.065000005,1.5250001,1480,1644,1630,1791,1497,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1327,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1041642928,0.060000002,1.524,1480,1675,1615,1499,1780,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1353,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1042671765,0.065000005,1.3130001,1480,1712,1492,1658,1547,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1043690497,0.062000003,1.294,1480,1730,1477,1752,1488,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1044701787,0.067,1.562,1480,1569,1612,1797,1428,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1045710428,0.065000005,1.542,1480,1655,1575,1739,1520,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1046734179,0.062000003,1.554,1480,1785,1428,1678,1509,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1047750457,0.072000004,1.314,1480,1895,1358,1556,1660,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1048766678,0.065000005,1.531,1480,1816,1332,1548,1561,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1323,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1049792843,0.065000005,1.3100001,1480,1632,1623,1744,1464,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1278,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1050801662,0.065000005,1.5300001,1480,1862,1383,1510,1747,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1263,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1051830386,0.065000005,1.5400001,1480,1634,1674,1715,1617,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1367,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1052844160,0.062000003,1.3180001,1480,1726,1531,1406,1813,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1500,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
1053865426,0.074,1.3770001,1480,1767,1479,1485,1846,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,400,400,400,0,0,0,0,0,1500,1500,1487,1500,1950,1500,1500,1500,1050,1050,1050,1050,874,874,874,874,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
